movieId,title,year,genres_clean,content,avg_rating,rating_count
2009,Soylent Green,1973,Drama Mystery Sci-Fi Thriller,soylent green drama mystery thriller,3.473684210526316,19.0
2010,Metropolis,1927,Drama Sci-Fi,metropolis drama,3.857142857142857,21.0
2011,Back to the Future Part II,1989,Adventure Comedy Sci-Fi,back future part ii adventure comedy,3.5057471264367814,87.0
2012,Back to the Future Part III,1990,Adventure Comedy Sci-Fi Western,back future part iii adventure comedy western,3.3693181818181817,88.0
2013,"Poseidon Adventure, The",1972,Action Adventure Drama,poseidon action adventure drama,3.0952380952380953,21.0
2014,Freaky Friday,1977,Children Comedy Fantasy,freaky friday children comedy fantasy,2.625,8.0
2015,"Absent-Minded Professor, The",1961,Children Comedy Fantasy,children comedy fantasy,3.388888888888889,9.0
2017,Babes in Toyland,1961,Children Fantasy Musical,babes toyland children fantasy musical,3.1,5.0
2018,Bambi,1942,Animation Children Drama,bambi animation children drama,3.3684210526315788,38.0
2019,Seven Samurai (Shichinin no samurai),1954,Action Adventure Drama,seven samurai action adventure drama,4.1875,48.0
2020,Dangerous Liaisons,1988,Drama Romance,dangerous liaisons drama romance,4.0,25.0
2021,Dune,1984,Adventure Sci-Fi,dune adventure,3.4324324324324325,37.0
2022,"Last Temptation of Christ, The",1988,Drama,last temptation drama,3.6875,8.0
2023,"Godfather: Part III, The",1990,Crime Drama Mystery Thriller,part crime drama mystery thriller,3.3555555555555556,45.0
2025,Lolita,1997,Drama Romance,lolita drama romance,3.9285714285714284,7.0
2027,Jane Austen's Mafia!,1998,Comedy Crime,jane comedy crime,1.8333333333333333,9.0
2028,Saving Private Ryan,1998,Action Drama War,saving private ryan action drama war,4.1462765957446805,188.0
2033,"Black Cauldron, The",1985,Adventure Animation Children Fantasy,black adventure animation children fantasy,3.75,8.0
2034,"Black Hole, The",1979,Children Sci-Fi,black children,2.611111111111111,9.0
2036,Blank Check,1994,Children Comedy,blank check children comedy,2.25,6.0
2040,"Computer Wore Tennis Shoes, The",1969,Children Comedy,computer wore tennis children comedy,2.857142857142857,7.0
2042,D2: The Mighty Ducks,1994,Children Comedy,mighty ducks children comedy,2.5833333333333335,6.0
2046,Flight of the Navigator,1986,Adventure Children Sci-Fi,flight navigator adventure children,3.2083333333333335,24.0
2048,"Great Mouse Detective, The",1986,Action Animation Children Crime,great mouse action animation children crime,3.5625,8.0
2052,Hocus Pocus,1993,Children Comedy Fantasy Horror,hocus pocus children comedy fantasy horror,2.760869565217391,23.0
2053,"Honey, I Blew Up the Kid",1992,Children Comedy Sci-Fi,blew kid children comedy,2.05,20.0
2054,"Honey, I Shrunk the Kids",1989,Adventure Children Comedy Fantasy Sci-Fi,shrunk kids adventure children comedy fantasy,2.7573529411764706,68.0
2058,"Negotiator, The",1998,Action Crime Drama Mystery Thriller,action crime drama mystery thriller,3.35,30.0
2059,"Parent Trap, The",1998,Children Comedy Romance,parent children comedy romance,3.0,15.0
2060,BASEketball,1998,Comedy,baseketball comedy,3.0714285714285716,14.0
2064,Roger & Me,1989,Documentary,roger documentary,3.838709677419355,31.0
2065,"Purple Rose of Cairo, The",1985,Comedy Drama Fantasy Romance,purple rose comedy drama fantasy romance,3.730769230769231,13.0
2067,Doctor Zhivago,1965,Drama Romance War,doctor zhivago drama romance war,4.142857142857143,21.0
2070,Tender Mercies,1983,Drama Romance Western,tender mercies drama romance western,3.4,5.0
2072,"'burbs, The",1989,Comedy,comedy,3.176470588235294,17.0
2073,Fandango,1985,Comedy,fandango comedy,3.6,5.0
2076,Blue Velvet,1986,Drama Mystery Thriller,blue velvet drama mystery thriller,3.9456521739130435,46.0
2077,"Journey of Natty Gann, The",1985,Adventure Children,journey natty adventure children,3.4,5.0
2078,"Jungle Book, The",1967,Animation Children Comedy Musical,jungle animation children comedy musical,3.830188679245283,53.0
2080,Lady and the Tramp,1955,Animation Children Comedy Romance,lady tramp animation children comedy romance,3.4,55.0
2081,"Little Mermaid, The",1989,Animation Children Comedy Musical Romance,little animation children comedy musical romance,3.425373134328358,67.0
2082,"Mighty Ducks, The",1992,Children Comedy,mighty children comedy,2.6538461538461537,26.0
2083,"Muppet Christmas Carol, The",1992,Children Comedy Musical,muppet christmas children comedy musical,3.736842105263158,19.0
2084,Newsies,1992,Children Musical,newsies children musical,2.7,5.0
2085,101 Dalmatians (One Hundred and One Dalmatians),1961,Adventure Animation Children,dalmatians hundred one adventure animation children,3.4318181818181817,44.0
2087,Peter Pan,1953,Animation Children Fantasy Musical,peter pan animation children fantasy musical,3.573170731707317,41.0
2088,Popeye,1980,Adventure Comedy Musical,popeye adventure comedy musical,2.5,18.0
2089,"Rescuers Down Under, The",1990,Adventure Animation Children,rescuers adventure animation children,3.5,10.0
2090,"Rescuers, The",1977,Adventure Animation Children Crime Drama,adventure animation children crime drama,3.1923076923076925,13.0
2092,"Return of Jafar, The",1994,Adventure Animation Children Fantasy Musical Romance,return adventure animation children fantasy musical romance,2.4166666666666665,6.0
2093,Return to Oz,1985,Adventure Children Fantasy,return oz adventure children fantasy,3.0,6.0
2094,"Rocketeer, The",1991,Action Adventure Sci-Fi,action adventure,3.2564102564102564,39.0
2096,Sleeping Beauty,1959,Animation Children Musical,sleeping beauty animation children musical,3.409090909090909,22.0
2097,Something Wicked This Way Comes,1983,Children Drama Fantasy Mystery Thriller,something wicked way comes children drama fantasy mystery thriller,2.9,10.0
2099,Song of the South,1946,Adventure Animation Children Musical,song south adventure animation children musical,3.4166666666666665,6.0
2100,Splash,1984,Comedy Fantasy Romance,splash comedy fantasy romance,3.1176470588235294,51.0
2105,Tron,1982,Action Adventure Sci-Fi,tron action adventure,3.34,50.0
2106,Swing Kids,1993,Drama War,swing kids drama war,3.7,5.0
2108,L.A. Story,1991,Comedy Romance,story comedy romance,3.4791666666666665,24.0
2109,"Jerk, The",1979,Comedy,comedy,3.3703703703703702,27.0
2110,Dead Men Don't Wear Plaid,1982,Comedy Crime Thriller,dead men wear plaid comedy crime thriller,3.3055555555555554,18.0
2111,"Man with Two Brains, The",1983,Comedy,man two comedy,3.25,10.0
2112,Grand Canyon,1991,Crime Drama,grand canyon crime drama,3.1875,8.0
2114,"Outsiders, The",1983,Drama,drama,3.71875,16.0
2115,Indiana Jones and the Temple of Doom,1984,Action Adventure Fantasy,indiana jones temple doom action adventure fantasy,3.638888888888889,108.0
2116,"Lord of the Rings, The",1978,Adventure Animation Children Fantasy,lord adventure animation children fantasy,3.1333333333333333,15.0
2117,1984 (Nineteen Eighty-Four),1984,Drama Sci-Fi,drama,3.7142857142857144,14.0
2118,"Dead Zone, The",1983,Thriller,dead thriller,3.7333333333333334,15.0
2121,Cujo,1983,Horror Thriller,cujo horror thriller,2.2142857142857144,7.0
2122,Children of the Corn,1984,Horror Thriller,children corn horror thriller,2.4545454545454546,11.0
2123,All Dogs Go to Heaven,1989,Animation Children Comedy Drama Fantasy,dogs go heaven animation children comedy drama fantasy,2.7,15.0
2124,"Addams Family, The",1991,Children Comedy Fantasy,addams children comedy fantasy,3.289473684210526,38.0
2125,Ever After: A Cinderella Story,1998,Comedy Drama Romance,ever cinderella story comedy drama romance,3.619047619047619,21.0
2126,Snake Eyes,1998,Action Crime Mystery Thriller,snake eyes action crime mystery thriller,2.7666666666666666,15.0
2130,Atlantic City,1980,Crime Drama Romance,atlantic city crime drama romance,3.6875,8.0
2132,Who's Afraid of Virginia Woolf?,1966,Drama,afraid virginia drama,4.142857142857143,7.0
2133,Adventures in Babysitting,1987,Adventure Comedy,adventures babysitting adventure comedy,3.325,20.0
2134,Weird Science,1985,Comedy Fantasy Sci-Fi,weird science comedy fantasy,3.1136363636363638,22.0
2135,Doctor Dolittle,1967,Adventure Children Musical,doctor dolittle adventure children musical,3.772727272727273,11.0
2136,"Nutty Professor, The",1963,Comedy Sci-Fi,nutty comedy,2.4642857142857144,14.0
2137,Charlotte's Web,1973,Animation Children,web animation children,3.5476190476190474,21.0
2138,Watership Down,1978,Adventure Animation Children Drama Fantasy,watership adventure animation children drama fantasy,4.05,10.0
2139,"Secret of NIMH, The",1982,Adventure Animation Children Drama,secret adventure animation children drama,3.4761904761904763,21.0
2140,"Dark Crystal, The",1982,Adventure Fantasy,dark adventure fantasy,3.5441176470588234,34.0
2141,"American Tail, An",1986,Adventure Animation Children Comedy,american adventure animation children comedy,3.1666666666666665,18.0
2142,"American Tail: Fievel Goes West, An",1991,Adventure Animation Children Musical Western,american fievel goes adventure animation children musical western,2.7,10.0
2143,Legend,1985,Adventure Fantasy Romance,legend adventure fantasy romance,3.076923076923077,13.0
2144,Sixteen Candles,1984,Comedy Romance,sixteen candles comedy romance,3.6020408163265305,49.0
2145,Pretty in Pink,1986,Comedy Drama Romance,pretty pink comedy drama romance,3.242424242424242,33.0
2146,St. Elmo's Fire,1985,Drama Romance,fire drama romance,3.21875,16.0
2148,House,1986,Comedy Fantasy Horror,house comedy fantasy horror,3.0555555555555554,9.0
2150,"Gods Must Be Crazy, The",1980,Adventure Comedy,gods must adventure comedy,3.892857142857143,28.0
2151,"Gods Must Be Crazy II, The",1989,Comedy,gods must crazy comedy,3.75,6.0
2153,"Avengers, The",1998,Action Adventure,action adventure,2.3181818181818183,11.0
2155,"Slums of Beverly Hills, The",1998,Comedy Drama,slums beverly comedy drama,3.625,8.0
2159,Henry: Portrait of a Serial Killer,1986,Crime Horror Thriller,portrait serial killer crime horror thriller,3.9285714285714284,7.0
2160,Rosemary's Baby,1968,Drama Horror Thriller,baby drama horror thriller,4.171875,32.0
2161,"NeverEnding Story, The",1984,Adventure Children Fantasy,neverending adventure children fantasy,3.5813953488372094,43.0
2162,"NeverEnding Story II: The Next Chapter, The",1990,Adventure Children Fantasy,neverending story next adventure children fantasy,2.5,8.0
2163,Attack of the Killer Tomatoes!,1978,Comedy Horror,attack killer comedy horror,2.2,5.0
2167,Blade,1998,Action Horror Thriller,blade action horror thriller,3.3620689655172415,58.0
2169,Dead Man on Campus,1998,Comedy,dead man campus comedy,2.2857142857142856,7.0
2170,Wrongfully Accused,1998,Action Comedy,wrongfully accused action comedy,2.4,5.0
2171,Next Stop Wonderland,1998,Comedy Drama Romance,next stop wonderland comedy drama romance,3.3125,8.0
2174,Beetlejuice,1988,Comedy Fantasy,beetlejuice comedy fantasy,3.4725274725274726,91.0
2176,Rope,1948,Crime Drama Thriller,rope crime drama thriller,3.9,10.0
2183,"Man Who Knew Too Much, The",1956,Adventure Drama Mystery Thriller,man knew adventure drama mystery thriller,3.5555555555555554,9.0
2184,"Trouble with Harry, The",1955,Comedy Mystery,trouble comedy mystery,3.4166666666666665,6.0
2186,Strangers on a Train,1951,Crime Drama Film-Noir Thriller,strangers train crime drama thriller,3.98,25.0
2188,54,1998,Drama,drama,2.0,5.0
2193,Willow,1988,Action Adventure Fantasy,willow action adventure fantasy,3.3375,40.0
2194,"Untouchables, The",1987,Action Crime Drama,action crime drama,3.9384615384615387,65.0
2195,Dirty Work,1998,Comedy,dirty work comedy,3.2142857142857144,7.0
2202,Lifeboat,1944,Drama War,lifeboat drama war,4.357142857142857,7.0
2203,Shadow of a Doubt,1943,Crime Drama Thriller,shadow doubt crime drama thriller,4.142857142857143,7.0
2206,Suspicion,1941,Film-Noir Mystery Thriller,suspicion mystery thriller,4.0,5.0
2208,"Lady Vanishes, The",1938,Drama Mystery Thriller,lady drama mystery thriller,3.9166666666666665,6.0
2231,Rounders,1998,Drama,rounders drama,3.861111111111111,36.0
2232,Cube,1997,Horror Mystery Sci-Fi Thriller,cube horror mystery thriller,3.425925925925926,27.0
2236,Simon Birch,1998,Drama,simon birch drama,3.0,9.0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,Comedy Drama,swept away da un insolito destino mare comedy drama,4.666666666666667,6.0
2240,My Bodyguard,1980,Drama,bodyguard drama,3.857142857142857,7.0
2243,Broadcast News,1987,Comedy Drama Romance,broadcast news comedy drama romance,3.4285714285714284,28.0
2245,Working Girl,1988,Comedy Drama Romance,working girl comedy drama romance,3.2045454545454546,22.0
2247,Married to the Mob,1988,Comedy,married mob comedy,3.0,12.0
2248,Say Anything...,1989,Comedy Drama Romance,say comedy drama romance,3.923076923076923,39.0
2249,My Blue Heaven,1990,Comedy,blue heaven comedy,3.1818181818181817,11.0
2252,Hero,1992,Comedy Drama,hero comedy drama,2.5,5.0
2253,Toys,1992,Comedy Fantasy,toys comedy fantasy,2.375,20.0
2259,Blame It on Rio,1984,Comedy Romance,blame rio comedy romance,3.1875,8.0
2261,One Crazy Summer,1986,Comedy,one crazy summer comedy,3.0,6.0
2262,About Last Night...,1986,Comedy Drama Romance,last comedy drama romance,3.0,9.0
2263,"Seventh Sign, The",1988,Drama Fantasy Thriller,seventh drama fantasy thriller,2.8,5.0
2266,"Butcher's Wife, The",1991,Comedy Romance,comedy romance,3.1,5.0
2268,"Few Good Men, A",1992,Crime Drama Thriller,good crime drama thriller,3.789473684210526,57.0
2269,Indecent Proposal,1993,Drama Romance,indecent proposal drama romance,3.0,8.0
2273,Rush Hour,1998,Action Comedy Crime Thriller,rush hour action comedy crime thriller,3.261904761904762,42.0
2275,Six-String Samurai,1998,Action Adventure Sci-Fi,samurai action adventure,3.6,5.0
2278,Ronin,1998,Action Crime Thriller,ronin action crime thriller,3.5232558139534884,43.0
2279,Urban Legend,1998,Horror Thriller,urban legend horror thriller,2.4,10.0
2282,Pecker,1998,Comedy Drama,pecker comedy drama,3.4166666666666665,6.0
2287,Them!,1954,Horror Sci-Fi Thriller,horror thriller,3.8,5.0
2288,"Thing, The",1982,Action Horror Sci-Fi Thriller,action horror thriller,3.933333333333333,45.0
2289,"Player, The",1992,Comedy Crime Drama,comedy crime drama,3.9473684210526314,38.0
2290,Stardust Memories,1980,Comedy Drama,stardust memories comedy drama,3.6,5.0
2291,Edward Scissorhands,1990,Drama Fantasy Romance,edward scissorhands drama fantasy romance,3.7,80.0
2294,Antz,1998,Adventure Animation Children Comedy Fantasy,antz adventure animation children comedy fantasy,3.2444444444444445,45.0
2296,"Night at the Roxbury, A",1998,Comedy,night comedy,2.1,10.0
2297,What Dreams May Come,1998,Adventure Drama Fantasy Romance,dreams may come adventure drama fantasy romance,3.642857142857143,14.0
2300,"Producers, The",1968,Comedy,comedy,3.9696969696969697,33.0
2301,History of the World: Part I,1981,Comedy Musical,history part comedy musical,3.625,16.0
2302,My Cousin Vinny,1992,Comedy,cousin vinny comedy,3.26271186440678,59.0
2303,Nashville,1975,Drama Musical,nashville drama musical,3.6,5.0
2306,Holy Man,1998,Comedy,holy man comedy,2.5833333333333335,6.0
2311,2010: The Year We Make Contact,1984,Sci-Fi,year make contact,3.588235294117647,17.0
2312,Children of a Lesser God,1986,Drama,children lesser god drama,3.8333333333333335,12.0
2313,"Elephant Man, The",1980,Drama,elephant drama,4.029411764705882,17.0
2315,Bride of Chucky (Child's Play 4),1998,Comedy Horror Thriller,bride chucky play comedy horror thriller,2.1666666666666665,6.0
2316,Practical Magic,1998,Drama Fantasy Mystery Romance,practical magic drama fantasy mystery romance,3.2142857142857144,7.0
2318,Happiness,1998,Comedy Drama,happiness comedy drama,4.125,16.0
2320,Apt Pupil,1998,Drama Thriller,apt pupil drama thriller,3.0,9.0
2321,Pleasantville,1998,Comedy Drama Fantasy,pleasantville comedy drama fantasy,3.4836065573770494,61.0
2322,Soldier,1998,Action Sci-Fi War,soldier action war,3.0625,8.0
2324,Life Is Beautiful (La Vita è bella),1997,Comedy Drama Romance War,life beautiful vita è comedy drama romance war,4.1477272727272725,88.0
2325,Orgazmo,1997,Comedy,orgazmo comedy,3.1153846153846154,13.0
2328,Vampires,1998,Horror Western,vampires horror western,2.4285714285714284,7.0
2329,American History X,1998,Crime Drama,american history x crime drama,4.217054263565892,129.0
2334,"Siege, The",1998,Action Thriller,action thriller,2.8076923076923075,13.0
2335,"Waterboy, The",1998,Comedy,comedy,3.1785714285714284,28.0
2336,Elizabeth,1998,Drama,elizabeth drama,3.6739130434782608,23.0
2338,I Still Know What You Did Last Summer,1998,Horror Mystery Thriller,still know last summer horror mystery thriller,2.0555555555555554,18.0
2340,Meet Joe Black,1998,Romance,meet joe black romance,3.05,20.0
2344,Runaway Train,1985,Action Adventure Drama Thriller,runaway train action adventure drama thriller,3.25,8.0
2346,"Stepford Wives, The",1975,Mystery Sci-Fi Thriller,stepford mystery thriller,3.1818181818181817,11.0
2348,Sid and Nancy,1986,Drama,sid nancy drama,3.4375,8.0
